c1,c2,c3,c4,c5,c6,c7
62017CO0218,Order of the Court (Sixth Chamber) of 7 September 2017.,Natural Instinct Ltd v M. I. Industries.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Application for registration of the figurative mark Natural Instinct Dog and Cat food as nature intended — Opposition proceedings — Genuine use of the earlier mark.,Case C-218/17 P.
62013CO0325,Order of the Court (Eighth Chamber) of 13 July 2017.,Peek &amp; Cloppenburg KG v Peek &amp; Cloppenburg KG.,Taxation of costs.,Case C-325/13 P-DEP.
62016CO0662,Order of the Court (Sixth Chamber) of 20 June 2017.,Laboratoire de la mer v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the word mark RESPIMER — Likelihood of confusion — Rejection of the application for registration.,Case C-662/16 P.
62017CO0023,Order of the Court (Sixth Chamber) of 15 June 2017.,For Tune sp. z o.o. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the figurative mark including the word element ‘fortune’ — Rejection in part of the application for registration.,Case C-23/17 P.
62012CO0546(01),Order of the Court (Tenth Chamber) of 14 June 2017.,Community Plant Variety Office v Ralf Schräder.,Taxation of costs.,Case C-546/12 P-DEP.
62016CO0687,Order of the Court (Tenth Chamber) of 7 June 2017.,Capella EOOD v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the word mark ELGO — Rejection of the application for registration.,Case C-687/16 P.
62017CO0086,Order of the Court (Eighth Chamber) of 7 June 2017.,Redpur GmbH v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the word mark Redpur — Rejection of the application for registration.,Case C-86/17 P.
62017CO0050,Order of the Court (Ninth Chamber) of 1 June 2017.,Universidad Internacional de la Rioja; SA v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of a figurative mark containing the word elements “UNIVERSIDAD INTERNACIONAL DE LA RIOJA uniR” — Rejection of the application for registration.,Case C-50/17 P.
62017CO0010,Order of the Court (Tenth Chamber) of 1 June 2017.,Polo Club v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Regulation (EC) No 207/2009 — Article 8(1)(b) — Opposition proceedings — Figurative mark containing the word elements “POLO CLUB SAINT-TROPEZ HARAS DE GASSIN” — Rejection in part of the opposition.,Case C-10/17 P.
62017CO0037,Order of the Court (Tenth Chamber) of 31 May 2017.,Rudolf Keil v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Invalidity proceedings — Word mark BasenCitrate — Declaration of invalidity.,Case C-37/17 P.
62017CO0022,Order of the Court (Seventh Chamber) of 11 May 2017.,Neonart svetlobni in reklamni napisi Krevh d.o.o. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Application for registration of the word mark neonart — Application lodged with General Court of the European Union signed by a ‘lawyer’ — Manifest inadmissibility — Article 19 of the Statute of the Court of Justice of the European Union — No representation by a lawyer — Appeal manifestly unfounded.,Case C-22/17 P.
62016CO0639,Order of the Court (Tenth Chamber) of 11 May 2017.,Foodcare sp. z o.o. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Word mark T.G.R. ENERGY DRINK — Invalidity proceedings — Declaration of invalidity.,Case C-639/16 P.
62016CO0576,Order of the Court (Eighth Chamber) of 2 March 2017.,TVR Italia Srl v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Opposition proceedings — Application for registration of the figurative mark containing the word elements “TVR ITALIA” — Rejection of the application for registration.,Case C-576/16 P.
62016CO0502,Order of the Court (Ninth Chamber) of 16 February 2017.,Monster Energy Company v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of a figurative sign representing a black square with four white lines — Rejection of the opposition.,Case C-502/16 P.
62016CO0501,Order of the Court (Ninth Chamber) of 16 February 2017.,Monster Energy Company v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure — EU trade mark — Opposition proceedings — Application to register the figurative sign containing the word elements “MAD CATZ” — Opposition dismissed.,Case C-501/16 P.
62016CO0587,Order of the Court (Eighth Chamber) of 28 February 2017.,Skylotec GmbH v European Union Intellectual Property Office.,Appeal — EU trade mark — Article 181 of the Rules of Procedure of the Court — Revocation proceedings — Application for a black and white trade mark representing a polygon — Declaration of revocation.,Case C-587/16 P.
62016CO0485,Order of the Court (Eighth Chamber) of 31 January 2017.,Universal Protein Supplements Corp. v European Union Intellectual Property Office (EUIPO).,Appeal — Rules of Procedure of the Court of Justice — Article 181 — EU trade mark — Invalidity proceedings — Figurative mark containing the word element ‘animal’.,Case C-485/16 P.
62016CO0440,Order of the Court (Ninth Chamber) of 12 January 2017.,Staywell Hospitality Group Pty Ltd v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Likelihood of confusion — Application for registration of the figurative mark PARK REGIS — Rejection of the application for registration.,Case C-440/16 P.
62016CO0371,Order of the Court (Eighth Chamber) of 8 December 2016.,L'Oréal SA v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU mark ‐ Opposition proceedings — Application for registration of the figurative mark containing the word elements ‘VICHY LABORATOIRES V IDÉALIA’ — Rejection of the application for registration.,Case C-371/16 P.
62016CO0342,Order of the Court (Tenth Chamber) of 6 December 2016.,Novomatic AG v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Figurative mark containing the word elements ‘HOT JOKER’ — Opposition by the proprietor of the figurative mark containing the word elements ‘joker +’ — Refusal of registration.,Case C-342/16 P.
62016CO0402,Order of the Court (Tenth Chamber) of 1 December 2016.,Market Watch Franchise &amp; Consulting; Inc. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the word mark MITOCHRON — Relative ground for refusal — Likelihood of confusion — Regulation (EC) No 207/2009 — Article 8(1)(b).,Case C-402/16 P.
62016CO0401,Order of the Court (Tenth Chamber) of 1 December 2016.,Market Watch Franchise &amp; Consulting; Inc. v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the word mark MITOCHRON — Relative ground for refusal — Likelihood of confusion — Regulation (EC) No 207/2009 — Article 8(1)(b).,Case C-401/16 P.
62016CO0389,Order of the Court (Seventh Chamber) of 15 November 2016.,BSH Hausgeräte GmbH v European Union Intellectual Property Office (EUIPO).,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Invalidity proceedings — Word mark AROMA — Regulation (EC) No 207/2009 — Article 52(1)(a) and Article 7(1)(b) and (c) — Appeal in part manifestly inadmissible and in part manifestly unfounded.,Case C-389/16 P.
62016CO0450,Order of the Court (Tenth Chamber) of 25 November 2016.,U-R LAB v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Application for registration of the figurative and word marks THE DINING EXPERIENCE — Absolute ground for refusal — No distinctive character — Regulation (EC) No 207/2009 — Article 7(1)(b) — Dismissal of application.,Case C-450/16 P.
62016CO0351,Order of the Court (Seventh Chamber) of 10 November 2016.,100 % Capri Italia Srl v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Figurative mark containing the word elements “100% Capri” — Opposition from the proprietor of the figurative mark containing the word element “CAPRI” — Annulment by the General Court of the initial decision of the First Board of Appeal refusing registration — Decision of the Second Board of Appeal refusing registration in part.,Case C-351/16 P.
62016CO0361,Order of the Court (Sixth Chamber) of 8 November 2016.,Franmax UAB v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court of Justice — EU trade mark — Opposition proceedings — Application for registration of the figurative mark including the word element ‘dino’ — Partial rejection of the opposition.,Case C-361/16 P.
62015CO0575,Order of the Court (Sixth Chamber) of 26 October 2016.,Industria de Diseño Textil; SA (Inditex) v European Union Intellectual Property Office.,Appeal — EU trade mark — Marque verbale ZARA — Services de transport — Genuine use — Revocation proceedings — Regulation (EC) No 207/2009 — Article 51(1)(a) — Distortion of the evidence — Rights of defence.,Case C-575/15 P.
62016CO0272,Order of the Court (Ninth Chamber) of 27 October 2016.,Tayto Group Ltd v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Opposition proceedings — Application for registration of the figurative mark REAL HAND COOKED — Rejection of the application for registration.,Case C-272/16 P.
62016CO0313,Order of the Court (Eighth Chamber) of 19 October 2016.,Médis - Companhia portuguesa de seguros de saúde; SA v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure — Signed original of the application — Lodgement out of time — Handwritten signature — Defect capable of being rectified — Appeal manifestly unfounded.,Case C-313/16 P.
62016CO0285,Order of the Court (Sixth Chamber) of 13 October 2016.,Grupo Bimbo; SAB de CV v European Union Intellectual Property Office.,Appeal — Rules of Procedure of the Court of Justice — Article 181 — EU trade mark — Application for registration of the word mark BIMBO — Rejection of application — Absolute grounds for refusal — Descriptive character — Regulation (EC) No 207/2009 — Article 7(1)(c).,Case C-285/16 P.
62015CO0309,Order of the Court (Ninth Chamber) of 8 September 2016.,Real Express Srl v European Union Intellectual Property Office.,Appeal — Article 181 of the Rules of Procedure of the Court — EU trade mark — Regulation (EC) No 207/2009 — Blue and red figurative mark containing the word element ‘real’ — Opposition of the proprietor of the black and white national figurative marks containing the word elements ‘Real’ and ‘Real mark’ — Rejection of the opposition.,Case C-309/15 P.
